"setDate"	"flipDate"	"age"	"NewAge"	"fID"	"id"	"sireid"	"damid"	"repl"	"treat"	"NstartM"	"status"
"2016-03-08"	"2016-05-09"	62	64	"S17D51_a"	"S17D51_a_HS"	"S17"	"D51"	"a"	"HS"	6	2
"2016-03-08"	"2016-05-31"	84	86	"S17D51_a"	"S17D51_a_HS"	"S17"	"D51"	"a"	"HS"	6	2
"2016-03-08"	"2016-06-03"	87	89	"S17D51_a"	"S17D51_a_HS"	"S17"	"D51"	"a"	"HS"	6	2
"2016-03-31"	"2016-06-10"	71	73	"S17D51_a"	"S17D51_a_LY"	"S17"	"D51"	"a"	"LY"	6	2
"2016-03-31"	"2016-06-10"	71	73	"S17D51_a"	"S17D51_a_LY"	"S17"	"D51"	"a"	"LY"	6	2
"2016-03-31"	"2016-06-17"	78	80	"S17D51_a"	"S17D51_a_LY"	"S17"	"D51"	"a"	"LY"	6	2
"2016-03-31"	"2016-06-17"	78	80	"S17D51_a"	"S17D51_a_LY"	"S17"	"D51"	"a"	"LY"	6	2
"2016-03-31"	"2016-06-17"	78	80	"S17D51_a"	"S17D51_a_LY"	"S17"	"D51"	"a"	"LY"	6	2
"2016-03-31"	"2016-06-24"	85	87	"S17D51_a"	"S17D51_a_LY"	"S17"	"D51"	"a"	"LY"	6	2
"2016-03-11"	"2016-05-16"	66	68	"S17D51_a"	"S17D51_a_STD"	"S17"	"D51"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-17"	67	69	"S17D51_a"	"S17D51_a_STD"	"S17"	"D51"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-20"	70	72	"S17D51_a"	"S17D51_a_STD"	"S17"	"D51"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-20"	70	72	"S17D51_a"	"S17D51_a_STD"	"S17"	"D51"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-23"	73	75	"S17D51_a"	"S17D51_a_STD"	"S17"	"D51"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-23"	73	75	"S17D51_a"	"S17D51_a_STD"	"S17"	"D51"	"a"	"STD"	6	2
"2016-03-31"	"2016-04-15"	15	17	"S17D51_b"	"S17D51_b_STD"	"S17"	"D51"	"b"	"STD"	6	2
"2016-03-31"	"2016-05-13"	43	45	"S17D51_b"	"S17D51_b_STD"	"S17"	"D51"	"b"	"STD"	6	2
"2016-03-31"	"2016-05-23"	53	55	"S17D51_b"	"S17D51_b_STD"	"S17"	"D51"	"b"	"STD"	6	2
"2016-03-31"	"2016-05-27"	57	59	"S17D51_b"	"S17D51_b_STD"	"S17"	"D51"	"b"	"STD"	6	2
"2016-03-31"	"2016-06-03"	64	66	"S17D51_b"	"S17D51_b_STD"	"S17"	"D51"	"b"	"STD"	6	2
"2016-03-31"	"2016-06-06"	67	69	"S17D51_b"	"S17D51_b_STD"	"S17"	"D51"	"b"	"STD"	6	2
"2016-02-26"	"2016-04-04"	38	40	"S19D55_a"	"S19D55_a_HS"	"S19"	"D55"	"a"	"HS"	6	2
"2016-02-26"	"2016-04-04"	38	40	"S19D55_a"	"S19D55_a_HS"	"S19"	"D55"	"a"	"HS"	6	2
"2016-02-26"	"2016-04-08"	42	44	"S19D55_a"	"S19D55_a_HS"	"S19"	"D55"	"a"	"HS"	6	2
"2016-02-26"	"2016-05-06"	70	72	"S19D55_a"	"S19D55_a_HS"	"S19"	"D55"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-04"	35	37	"S19D55_a"	"S19D55_a_LY"	"S19"	"D55"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-04"	35	37	"S19D55_a"	"S19D55_a_LY"	"S19"	"D55"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-15"	46	48	"S19D55_a"	"S19D55_a_LY"	"S19"	"D55"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-18"	49	51	"S19D55_a"	"S19D55_a_LY"	"S19"	"D55"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-25"	56	58	"S19D55_a"	"S19D55_a_LY"	"S19"	"D55"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-25"	56	58	"S19D55_a"	"S19D55_a_LY"	"S19"	"D55"	"a"	"LY"	6	2
"2016-02-29"	"2016-04-11"	42	44	"S19D55_a"	"S19D55_a_STD"	"S19"	"D55"	"a"	"STD"	6	2
"2016-02-29"	"2016-04-18"	49	51	"S19D55_a"	"S19D55_a_STD"	"S19"	"D55"	"a"	"STD"	6	2
"2016-02-29"	"2016-04-25"	56	58	"S19D55_a"	"S19D55_a_STD"	"S19"	"D55"	"a"	"STD"	6	2
"2016-02-29"	"2016-05-06"	67	69	"S19D55_a"	"S19D55_a_STD"	"S19"	"D55"	"a"	"STD"	6	2
"2016-02-29"	"2016-05-13"	74	76	"S19D55_a"	"S19D55_a_STD"	"S19"	"D55"	"a"	"STD"	6	2
"2016-03-02"	"2016-03-04"	2	4	"S19D55_b"	"S19D55_b_HS"	"S19"	"D55"	"b"	"HS"	6	2
"2016-03-02"	"2016-04-04"	33	35	"S19D55_b"	"S19D55_b_HS"	"S19"	"D55"	"b"	"HS"	6	2
"2016-03-02"	"2016-04-04"	33	35	"S19D55_b"	"S19D55_b_HS"	"S19"	"D55"	"b"	"HS"	6	2
"2016-03-02"	"2016-04-15"	44	46	"S19D55_b"	"S19D55_b_HS"	"S19"	"D55"	"b"	"HS"	6	2
"2016-03-02"	"2016-04-26"	55	57	"S19D55_b"	"S19D55_b_HS"	"S19"	"D55"	"b"	"HS"	6	2
"2016-03-02"	"2016-04-29"	58	60	"S19D55_b"	"S19D55_b_HS"	"S19"	"D55"	"b"	"HS"	6	2
"2016-03-11"	"2016-04-29"	49	51	"S19D55_b"	"S19D55_b_LY"	"S19"	"D55"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-02"	52	54	"S19D55_b"	"S19D55_b_LY"	"S19"	"D55"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-23"	73	75	"S19D55_b"	"S19D55_b_LY"	"S19"	"D55"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-27"	77	79	"S19D55_b"	"S19D55_b_LY"	"S19"	"D55"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-27"	77	79	"S19D55_b"	"S19D55_b_LY"	"S19"	"D55"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-30"	80	82	"S19D55_b"	"S19D55_b_LY"	"S19"	"D55"	"b"	"LY"	6	2
"2016-03-08"	"2016-04-29"	52	54	"S19D55_b"	"S19D55_b_STD"	"S19"	"D55"	"b"	"STD"	6	2
"2016-03-08"	"2016-04-29"	52	54	"S19D55_b"	"S19D55_b_STD"	"S19"	"D55"	"b"	"STD"	6	2
"2016-03-08"	"2016-05-09"	62	64	"S19D55_b"	"S19D55_b_STD"	"S19"	"D55"	"b"	"STD"	6	2
"2016-03-08"	"2016-05-09"	62	64	"S19D55_b"	"S19D55_b_STD"	"S19"	"D55"	"b"	"STD"	6	2
"2016-03-08"	"2016-05-16"	69	71	"S19D55_b"	"S19D55_b_STD"	"S19"	"D55"	"b"	"STD"	6	2
"2016-03-08"	"2016-05-16"	69	71	"S19D55_b"	"S19D55_b_STD"	"S19"	"D55"	"b"	"STD"	6	2
"2016-03-28"	"2016-05-06"	39	41	"S19D56_a"	"S19D56_a_HS"	"S19"	"D56"	"a"	"HS"	6	2
"2016-03-28"	"2016-05-09"	42	44	"S19D56_a"	"S19D56_a_HS"	"S19"	"D56"	"a"	"HS"	6	2
"2016-03-28"	"2016-05-20"	53	55	"S19D56_a"	"S19D56_a_HS"	"S19"	"D56"	"a"	"HS"	6	2
"2016-03-28"	"2016-05-23"	56	58	"S19D56_a"	"S19D56_a_HS"	"S19"	"D56"	"a"	"HS"	6	2
"2016-03-28"	"2016-06-03"	67	69	"S19D56_a"	"S19D56_a_HS"	"S19"	"D56"	"a"	"HS"	6	2
"2016-03-28"	"2016-06-13"	77	79	"S19D56_a"	"S19D56_a_HS"	"S19"	"D56"	"a"	"HS"	6	2
"2016-03-05"	"2016-04-04"	30	32	"S19D56_a"	"S19D56_a_LY"	"S19"	"D56"	"a"	"LY"	6	2
"2016-03-05"	"2016-04-25"	51	53	"S19D56_a"	"S19D56_a_LY"	"S19"	"D56"	"a"	"LY"	6	2
"2016-03-05"	"2016-05-13"	69	71	"S19D56_a"	"S19D56_a_LY"	"S19"	"D56"	"a"	"LY"	6	2
"2016-03-05"	"2016-05-16"	72	74	"S19D56_a"	"S19D56_a_LY"	"S19"	"D56"	"a"	"LY"	6	2
"2016-03-11"	"2016-04-26"	46	48	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-29"	49	51	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-24"	74	76	"S19D56_a"	"S19D56_a_STD"	"S19"	"D56"	"a"	"STD"	6	2
"2016-03-24"	"2016-04-01"	8	10	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	6	2
"2016-03-24"	"2016-04-11"	18	20	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	6	2
"2016-03-24"	"2016-04-11"	18	20	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	6	2
"2016-03-24"	"2016-04-29"	36	38	"S19D56_b"	"S19D56_b_HS"	"S19"	"D56"	"b"	"HS"	6	2
"2016-03-08"	"2016-04-26"	49	51	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	6	2
"2016-03-08"	"2016-05-23"	76	78	"S19D56_b"	"S19D56_b_LY"	"S19"	"D56"	"b"	"LY"	6	2
"2016-03-21"	"2016-04-25"	35	37	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	6	2
"2016-03-21"	"2016-04-29"	39	41	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	6	2
"2016-03-21"	"2016-05-06"	46	48	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	6	2
"2016-03-21"	"2016-05-16"	56	58	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	6	2
"2016-03-21"	"2016-05-27"	67	69	"S19D56_b"	"S19D56_b_STD"	"S19"	"D56"	"b"	"STD"	6	2
"2016-03-05"	"2016-03-22"	17	19	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	6	2
"2016-03-05"	"2016-04-05"	31	33	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	6	2
"2016-03-05"	"2016-04-11"	37	39	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	6	2
"2016-03-05"	"2016-04-11"	37	39	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	6	2
"2016-03-05"	"2016-05-02"	58	60	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	6	2
"2016-03-05"	"2016-05-13"	69	71	"S1D1_a"	"S1D1_a_HS"	"S1"	"D1"	"a"	"HS"	6	2
"2016-03-02"	"2016-04-26"	55	57	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	6	2
"2016-03-02"	"2016-04-29"	58	60	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	6	2
"2016-03-02"	"2016-04-29"	58	60	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	6	2
"2016-03-02"	"2016-05-02"	61	63	"S1D1_a"	"S1D1_a_LY"	"S1"	"D1"	"a"	"LY"	6	2
"2016-03-08"	"2016-04-15"	38	40	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-22"	45	47	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-25"	48	50	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-25"	48	50	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-29"	52	54	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	6	2
"2016-03-08"	"2016-05-02"	55	57	"S1D1_a"	"S1D1_a_STD"	"S1"	"D1"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-08"	31	33	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	6	2
"2016-03-08"	"2016-04-15"	38	40	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	6	2
"2016-03-08"	"2016-05-03"	56	58	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	6	2
"2016-03-08"	"2016-05-13"	66	68	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	6	2
"2016-03-08"	"2016-05-13"	66	68	"S1D1_b"	"S1D1_b_HS"	"S1"	"D1"	"b"	"HS"	6	2
"2016-03-15"	"2016-03-18"	3	5	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	6	2
"2016-03-15"	"2016-04-18"	34	36	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	6	2
"2016-03-15"	"2016-04-18"	34	36	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	6	2
"2016-03-15"	"2016-05-09"	55	57	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	6	2
"2016-03-15"	"2016-05-13"	59	61	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	6	2
"2016-03-15"	"2016-05-13"	59	61	"S1D1_b"	"S1D1_b_LY"	"S1"	"D1"	"b"	"LY"	6	2
"2016-03-08"	"2016-03-18"	10	12	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	6	2
"2016-03-08"	"2016-04-01"	24	26	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	6	2
"2016-03-08"	"2016-04-08"	31	33	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	6	2
"2016-03-08"	"2016-04-15"	38	40	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	6	2
"2016-03-08"	"2016-04-25"	48	50	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S1D2_a"	"S1D2_a_HS"	"S1"	"D2"	"a"	"HS"	6	2
"2016-03-08"	"2016-03-18"	10	12	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	6	2
"2016-03-08"	"2016-04-22"	45	47	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-09"	62	64	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-20"	73	75	"S1D2_a"	"S1D2_a_LY"	"S1"	"D2"	"a"	"LY"	6	2
"2016-03-05"	"2016-04-01"	27	29	"S1D2_a"	"S1D2_a_STD"	"S1"	"D2"	"a"	"STD"	6	2
"2016-03-05"	"2016-04-08"	34	36	"S1D2_a"	"S1D2_a_STD"	"S1"	"D2"	"a"	"STD"	6	2
"2016-03-05"	"2016-04-19"	45	47	"S1D2_a"	"S1D2_a_STD"	"S1"	"D2"	"a"	"STD"	6	2
"2016-03-05"	"2016-05-02"	58	60	"S1D2_a"	"S1D2_a_STD"	"S1"	"D2"	"a"	"STD"	6	2
"2016-03-05"	"2016-05-06"	62	64	"S1D2_a"	"S1D2_a_STD"	"S1"	"D2"	"a"	"STD"	6	2
"2016-03-05"	"2016-05-13"	69	71	"S1D2_a"	"S1D2_a_STD"	"S1"	"D2"	"a"	"STD"	6	2
"2016-03-05"	"2016-05-13"	69	71	"S1D2_a"	"S1D2_a_STD"	"S1"	"D2"	"a"	"STD"	6	2
"2016-03-15"	"2016-03-25"	10	12	"S1D2_b"	"S1D2_b_HS"	"S1"	"D2"	"b"	"HS"	6	2
"2016-03-15"	"2016-04-04"	20	22	"S1D2_b"	"S1D2_b_HS"	"S1"	"D2"	"b"	"HS"	6	2
"2016-03-15"	"2016-04-15"	31	33	"S1D2_b"	"S1D2_b_HS"	"S1"	"D2"	"b"	"HS"	6	2
"2016-03-15"	"2016-04-22"	38	40	"S1D2_b"	"S1D2_b_HS"	"S1"	"D2"	"b"	"HS"	6	2
"2016-03-15"	"2016-04-25"	41	43	"S1D2_b"	"S1D2_b_HS"	"S1"	"D2"	"b"	"HS"	6	2
"2016-03-15"	"2016-05-02"	48	50	"S1D2_b"	"S1D2_b_HS"	"S1"	"D2"	"b"	"HS"	6	2
"2016-03-11"	"2016-04-04"	24	26	"S1D2_b"	"S1D2_b_LY"	"S1"	"D2"	"b"	"LY"	6	2
"2016-03-11"	"2016-04-11"	31	33	"S1D2_b"	"S1D2_b_LY"	"S1"	"D2"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-27"	77	79	"S1D2_b"	"S1D2_b_LY"	"S1"	"D2"	"b"	"LY"	6	2
"2016-03-11"	"2016-06-03"	84	86	"S1D2_b"	"S1D2_b_LY"	"S1"	"D2"	"b"	"LY"	6	2
"2016-03-11"	"2016-06-06"	87	89	"S1D2_b"	"S1D2_b_LY"	"S1"	"D2"	"b"	"LY"	6	2
"2016-03-15"	"2016-05-10"	56	58	"S1D2_b"	"S1D2_b_STD"	"S1"	"D2"	"b"	"STD"	6	2
"2016-03-15"	"2016-05-13"	59	61	"S1D2_b"	"S1D2_b_STD"	"S1"	"D2"	"b"	"STD"	6	2
"2016-03-15"	"2016-05-23"	69	71	"S1D2_b"	"S1D2_b_STD"	"S1"	"D2"	"b"	"STD"	6	2
"2016-03-05"	"2016-04-01"	27	29	"S1D3_a"	"S1D3_a_HS"	"S1"	"D3"	"a"	"HS"	6	2
"2016-03-05"	"2016-04-04"	30	32	"S1D3_a"	"S1D3_a_HS"	"S1"	"D3"	"a"	"HS"	6	2
"2016-03-05"	"2016-04-26"	52	54	"S1D3_a"	"S1D3_a_HS"	"S1"	"D3"	"a"	"HS"	6	2
"2016-03-05"	"2016-05-06"	62	64	"S1D3_a"	"S1D3_a_HS"	"S1"	"D3"	"a"	"HS"	6	2
"2016-03-05"	"2016-05-06"	62	64	"S1D3_a"	"S1D3_a_HS"	"S1"	"D3"	"a"	"HS"	6	2
"2016-03-05"	"2016-05-20"	76	78	"S1D3_a"	"S1D3_a_HS"	"S1"	"D3"	"a"	"HS"	6	2
"2016-03-02"	"2016-04-08"	37	39	"S1D3_a"	"S1D3_a_LY"	"S1"	"D3"	"a"	"LY"	6	2
"2016-03-02"	"2016-04-15"	44	46	"S1D3_a"	"S1D3_a_LY"	"S1"	"D3"	"a"	"LY"	6	2
"2016-03-02"	"2016-04-19"	48	50	"S1D3_a"	"S1D3_a_LY"	"S1"	"D3"	"a"	"LY"	6	2
"2016-03-02"	"2016-05-02"	61	63	"S1D3_a"	"S1D3_a_LY"	"S1"	"D3"	"a"	"LY"	6	2
"2016-03-02"	"2016-05-09"	68	70	"S1D3_a"	"S1D3_a_LY"	"S1"	"D3"	"a"	"LY"	6	2
"2016-03-08"	"2016-04-15"	38	40	"S1D3_a"	"S1D3_a_STD"	"S1"	"D3"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-18"	41	43	"S1D3_a"	"S1D3_a_STD"	"S1"	"D3"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-26"	49	51	"S1D3_a"	"S1D3_a_STD"	"S1"	"D3"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-29"	52	54	"S1D3_a"	"S1D3_a_STD"	"S1"	"D3"	"a"	"STD"	6	2
"2016-03-08"	"2016-04-29"	52	54	"S1D3_a"	"S1D3_a_STD"	"S1"	"D3"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-18"	38	40	"S1D3_b"	"S1D3_b_HS"	"S1"	"D3"	"b"	"HS"	6	2
"2016-03-11"	"2016-05-02"	52	54	"S1D3_b"	"S1D3_b_HS"	"S1"	"D3"	"b"	"HS"	6	2
"2016-03-11"	"2016-05-10"	60	62	"S1D3_b"	"S1D3_b_HS"	"S1"	"D3"	"b"	"HS"	6	2
"2016-03-11"	"2016-05-13"	63	65	"S1D3_b"	"S1D3_b_HS"	"S1"	"D3"	"b"	"HS"	6	2
"2016-03-11"	"2016-04-11"	31	33	"S1D3_b"	"S1D3_b_LY"	"S1"	"D3"	"b"	"LY"	6	2
"2016-03-11"	"2016-04-11"	31	33	"S1D3_b"	"S1D3_b_LY"	"S1"	"D3"	"b"	"LY"	6	2
"2016-03-11"	"2016-04-18"	38	40	"S1D3_b"	"S1D3_b_LY"	"S1"	"D3"	"b"	"LY"	6	2
"2016-03-11"	"2016-04-22"	42	44	"S1D3_b"	"S1D3_b_LY"	"S1"	"D3"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-09"	59	61	"S1D3_b"	"S1D3_b_LY"	"S1"	"D3"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-13"	63	65	"S1D3_b"	"S1D3_b_LY"	"S1"	"D3"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-13"	63	65	"S1D3_b"	"S1D3_b_LY"	"S1"	"D3"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-13"	63	65	"S1D3_b"	"S1D3_b_LY"	"S1"	"D3"	"b"	"LY"	6	2
"2016-03-11"	"2016-05-23"	73	75	"S1D3_b"	"S1D3_b_LY"	"S1"	"D3"	"b"	"LY"	6	2
"2016-03-15"	"2016-04-25"	41	43	"S1D3_b"	"S1D3_b_STD"	"S1"	"D3"	"b"	"STD"	6	2
"2016-03-15"	"2016-04-29"	45	47	"S1D3_b"	"S1D3_b_STD"	"S1"	"D3"	"b"	"STD"	6	2
"2016-03-15"	"2016-05-10"	56	58	"S1D3_b"	"S1D3_b_STD"	"S1"	"D3"	"b"	"STD"	6	2
"2016-03-15"	"2016-05-13"	59	61	"S1D3_b"	"S1D3_b_STD"	"S1"	"D3"	"b"	"STD"	6	2
"2016-02-29"	"2016-04-04"	35	37	"S21D61_a"	"S21D61_a_HS"	"S21"	"D61"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-11"	42	44	"S21D61_a"	"S21D61_a_HS"	"S21"	"D61"	"a"	"HS"	6	2
"2016-02-29"	"2016-04-15"	46	48	"S21D61_a"	"S21D61_a_HS"	"S21"	"D61"	"a"	"HS"	6	2
"2016-02-29"	"2016-05-02"	63	65	"S21D61_a"	"S21D61_a_HS"	"S21"	"D61"	"a"	"HS"	6	2
"2016-03-11"	"2016-04-05"	25	27	"S21D62_a"	"S21D62_a_STD"	"S21"	"D62"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-25"	45	47	"S21D62_a"	"S21D62_a_STD"	"S21"	"D62"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-02"	52	54	"S21D62_a"	"S21D62_a_STD"	"S21"	"D62"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-06"	56	58	"S21D62_a"	"S21D62_a_STD"	"S21"	"D62"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-06"	56	58	"S21D62_a"	"S21D62_a_STD"	"S21"	"D62"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-13"	63	65	"S21D62_a"	"S21D62_a_STD"	"S21"	"D62"	"a"	"STD"	6	2
"2016-03-11"	"2016-05-13"	63	65	"S21D62_a"	"S21D62_a_STD"	"S21"	"D62"	"a"	"STD"	6	2
"2016-03-11"	"2016-04-04"	24	26	"S21D63_a"	"S21D63_a_HS"	"S21"	"D63"	"a"	"HS"	6	2
"2016-03-11"	"2016-04-05"	25	27	"S21D63_a"	"S21D63_a_HS"	"S21"	"D63"	"a"	"HS"	6	2
"2016-03-11"	"2016-04-12"	32	34	"S21D63_a"	"S21D63_a_HS"	"S21"	"D63"	"a"	"HS"	6	2
"2016-03-11"	"2016-04-22"	42	44	"S21D63_a"	"S21D63_a_HS"	"S21"	"D63"	"a"	"HS"	6	2
"2016-03-11"	"2016-04-25"	45	47	"S21D63_a"	"S21D63_a_HS"	"S21"	"D63"	"a"	"HS"	6	2
"2016-03-11"	"2016-05-13"	63	65	"S21D63_a"	"S21D63_a_HS"	"S21"	"D63"	"a"	"HS"	6	2
"2016-03-08"	"2016-03-18"	10	12	"S21D63_a"	"S21D63_a_LY"	"S21"	"D63"	"a"	"LY"	6	2
"2016-03-08"	"2016-04-11"	34	36	"S21D63_a"	"S21D63_a_LY"	"S21"	"D63"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S21D63_a"	"S21D63_a_LY"	"S21"	"D63"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S21D63_a"	"S21D63_a_LY"	"S21"	"D63"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-16"	69	71	"S21D63_a"	"S21D63_a_LY"	"S21"	"D63"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-30"	83	85	"S21D63_a"	"S21D63_a_LY"	"S21"	"D63"	"a"	"LY"	6	2
"2016-03-15"	"2016-03-25"	10	12	"S21D63_a"	"S21D63_a_STD"	"S21"	"D63"	"a"	"STD"	6	2
"2016-03-15"	"2016-04-18"	34	36	"S21D63_a"	"S21D63_a_STD"	"S21"	"D63"	"a"	"STD"	6	2
"2016-03-15"	"2016-04-18"	34	36	"S21D63_a"	"S21D63_a_STD"	"S21"	"D63"	"a"	"STD"	6	2
"2016-03-15"	"2016-04-22"	38	40	"S21D63_a"	"S21D63_a_STD"	"S21"	"D63"	"a"	"STD"	6	2
"2016-03-15"	"2016-04-22"	38	40	"S21D63_a"	"S21D63_a_STD"	"S21"	"D63"	"a"	"STD"	6	2
"2016-03-15"	"2016-04-25"	41	43	"S21D63_a"	"S21D63_a_STD"	"S21"	"D63"	"a"	"STD"	6	2
"2016-03-02"	"2016-05-02"	61	63	"S21D63_b"	"S21D63_b_STD"	"S21"	"D63"	"b"	"STD"	6	2
"2016-03-02"	"2016-05-02"	61	63	"S21D63_b"	"S21D63_b_STD"	"S21"	"D63"	"b"	"STD"	6	2
"2016-03-02"	"2016-05-02"	61	63	"S21D63_b"	"S21D63_b_STD"	"S21"	"D63"	"b"	"STD"	6	2
"2016-03-02"	"2016-05-02"	61	63	"S21D63_b"	"S21D63_b_STD"	"S21"	"D63"	"b"	"STD"	6	2
"2016-03-02"	"2016-05-06"	65	67	"S21D63_b"	"S21D63_b_STD"	"S21"	"D63"	"b"	"STD"	6	2
"2016-03-02"	"2016-05-09"	68	70	"S21D63_b"	"S21D63_b_STD"	"S21"	"D63"	"b"	"STD"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S23D67_a"	"S23D67_a_LY"	"S23"	"D67"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-06"	59	61	"S23D67_a"	"S23D67_a_LY"	"S23"	"D67"	"a"	"LY"	6	2
"2016-03-08"	"2016-05-13"	66	68	"S23D67_a"	"S23D67_a_LY"	"S23"	"D67"	"a"	"LY"	6	2
